virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2005Feb3
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2005Feb4
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2005Feb5
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2005Sep1
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2006MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2006SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2007MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2007SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	160	MRC2008MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	640	MRC2008SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	1280	AusWHO2006
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	640	AusWHO2006_2
B/Oslo/71/2004	B/Oslo/71/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2004
B/Milano/66/2004	B/Milano/66/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2004
B/England/23/2004	B/England/23/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2004
B/Lisbon/1/2004	B/Lisbon/1/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2005Feb2
B/Victoria/508/2004	B/Victoria/508/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	<40	MRC2005Feb3
B/Brisbane/4/2004	B/Brisbane/4/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	<40	MRC2005Feb3
B/Brisbane/5/2004	B/Brisbane/5/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	<40	MRC2005Feb3
B/Colorado/4/2004	B/Colorado/4/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	<40	MRC2005Feb5
B/Fujian/430/2004	B/Fujian/430/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	<40	MRC2005Feb5
B/Florida/7/2004	B/Florida/7/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2007MarYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2007SepYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	40	MRC2008MarYam
B/Florida/7/2004	B/Florida/7/2004	2004	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	<20	AusWHO2006
B/Florida/7/2004	B/Florida/7/2004	2004	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	20	AusWHO2006_2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2005Feb4
B/Lisbon/2/2005	B/Lisbon/2/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	160	MRC2005Feb5
B/Lisbon/3/2005	B/Lisbon/3/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2005Feb5
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2005Sep1
B/Trieste/23/2005	B/Trieste/23/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2005Sep1
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2006MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2006SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2007MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2007SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	20	MRC2008MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	20	MRC2008SepYam
B/Finland/767/2006	B/Finland/767/2006	2006	B/Jiang/10/03	B/Jiangsu/10/2003	2003	160	MRC2006SepYam
B/Taiwan/79/2006	B/Taiwan/79/2006	2006	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2007MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2007SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	40	MRC2008MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	20	MRC2008SepYam
B/Johannesburg/439/2006	B/Johannesburg/439/2006	2006	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	20	AusWHO2006
B/Waikato/1/2006	B/Waikato/1/2006	2006	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	20	AusWHO2006
B/Taiwan/79/2006	B/Taiwan/79/2006	2006	JIAN/10/2003_F866	B/Jiangsu/10/2003	2003	20	AusWHO2006_2
B/Chongqing/18/2007	B/Chongqing/18/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	10	MRC2007SepYam
B/Soligorsk/140/2007	B/Soligorsk/140/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2007SepYam
B/Novosibirsk/2/2007	B/Novosibirsk/2/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	40	MRC2007SepYam
B/Jeju/2787/2007	B/Jeju/2787/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2007SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2007SepYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	20	MRC2007SepYam
B/HongKong/441/2007	B/HongKong/441/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2007SepYam
B/Chelyabinsk/306/2007	B/Chelyabinsk/306/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2007SepYam
B/Perth/12/2007	B/Perth/12/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	320	MRC2007SepYam
B/Mauritius/481/2007	B/Mauritius/481/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2007SepYam
B/Johannesburg/90/2007	B/Johannesburg/90/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	80	MRC2007SepYam
B/Johannesburg/1197/2007	B/Johannesburg/1197/2007	2007	B/Jiang/10/03	B/Jiangsu/10/2003	2003	160	MRC2007SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	20	MRC2008MarYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	20	MRC2008MarYam
B/Lyon/1283/2007	B/Lyon/1283/2007	2007	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	80	MRC2008MarYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	40	MRC2008SepYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	20	MRC2008SepYam
B/Ekaterinburg/1/2008	B/Ekaterinburg/1/2008	2008	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	80	MRC2008MarYam
B/Barcelona/143/2008	B/Barcelona/143/2008	2008	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	40	MRC2008SepYam
B/England/145/2008	B/England/145/2008	2008	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	<40	MRC2008SepYam
B/Valladolid/18/2008	B/Valladolid/18/2008	2008	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	40	MRC2008SepYam
B/StPetersburg/94/2008	B/StPetersburg/94/2008	2008	B/Jiang/10/03_F8/04	B/Jiangsu/10/2003	2003	320	MRC2008SepYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/04	B/Florida/7/2004	2004	320	MRC2007MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/04	B/Florida/7/2004	2004	320	MRC2007SepYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	160	MRC2008MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/04	B/Florida/7/2004	2004	1280	Daum2006
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/04	B/Florida/7/2004	2004	1280	Daum2006_2
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007MarYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	VIC/502/2004_F841	B/Victoria/502/2004	2004	640	AusWHO2006
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	FLOR/7/2004_F843	B/Florida/7/2004	2004	320	AusWHO2006
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	VIC/502/2004_F841	B/Victoria/502/2004	2004	1280	AusWHO2006_2
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	FLOR/7/2004_F843	B/Florida/7/2004	2004	320	AusWHO2006_2
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Fl/7/04	B/Florida/7/2004	2004	1280	Daum2006
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Fl/7/04	B/Florida/7/2004	2004	1280	Daum2006_2
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Fl/7/04	B/Florida/7/2004	2004	80	MRC2007MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Fl/7/04	B/Florida/7/2004	2004	80	MRC2007SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	<40	MRC2008MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	VIC/502/2004_F841	B/Victoria/502/2004	2004	80	AusWHO2006
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	FLOR/7/2004_F843	B/Florida/7/2004	2004	160	AusWHO2006
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	VIC/502/2004_F841	B/Victoria/502/2004	2004	40	AusWHO2006_2
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	FLOR/7/2004_F843	B/Florida/7/2004	2004	80	AusWHO2006_2
B/Florida/7/2004	B/Florida/7/2004	2004	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007MarYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	320	MRC2008MarYam
B/Florida/7/2004	B/Florida/7/2004	2004	VIC/502/2004_F841	B/Victoria/502/2004	2004	640	AusWHO2006
B/Florida/7/2004	B/Florida/7/2004	2004	FLOR/7/2004_F843	B/Florida/7/2004	2004	320	AusWHO2006
B/Florida/7/2004	B/Florida/7/2004	2004	VIC/502/2004_F841	B/Victoria/502/2004	2004	640	AusWHO2006_2
B/Florida/7/2004	B/Florida/7/2004	2004	FLOR/7/2004_F843	B/Florida/7/2004	2004	320	AusWHO2006_2
B/Florida/7/2004	B/Florida/7/2004	2004	B/Fl/7/04	B/Florida/7/2004	2004	1280	Daum2006
B/Florida/7/2004	B/Florida/7/2004	2004	B/Fl/7/04	B/Florida/7/2004	2004	640	Daum2006_2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	160	MRC2008MarYam
B/Arizona/135/2005	B/Arizona/135/2005	2005	B/Fl/7/04	B/Florida/7/2004	2004	640	Daum2006
B/Taiwan/79/2006	B/Taiwan/79/2006	2006	B/Fl/7/04	B/Florida/7/2004	2004	320	MRC2007MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	320	MRC2008MarYam
B/Johannesburg/439/2006	B/Johannesburg/439/2006	2006	VIC/502/2004_F841	B/Victoria/502/2004	2004	80	AusWHO2006
B/Johannesburg/439/2006	B/Johannesburg/439/2006	2006	FLOR/7/2004_F843	B/Florida/7/2004	2004	160	AusWHO2006
B/Waikato/1/2006	B/Waikato/1/2006	2006	VIC/502/2004_F841	B/Victoria/502/2004	2004	160	AusWHO2006
B/Waikato/1/2006	B/Waikato/1/2006	2006	FLOR/7/2004_F843	B/Florida/7/2004	2004	160	AusWHO2006
B/Taiwan/79/2006	B/Taiwan/79/2006	2006	VIC/502/2004_F841	B/Victoria/502/2004	2004	80	AusWHO2006_2
B/Taiwan/79/2006	B/Taiwan/79/2006	2006	FLOR/7/2004_F843	B/Florida/7/2004	2004	320	AusWHO2006_2
B/Chongqing/18/2007	B/Chongqing/18/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	160	MRC2007SepYam
B/Soligorsk/140/2007	B/Soligorsk/140/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	1280	MRC2007SepYam
B/Novosibirsk/2/2007	B/Novosibirsk/2/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	160	MRC2007SepYam
B/Jeju/2787/2007	B/Jeju/2787/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	320	MRC2007SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	160	MRC2007SepYam
B/HongKong/441/2007	B/HongKong/441/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Chelyabinsk/306/2007	B/Chelyabinsk/306/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Perth/12/2007	B/Perth/12/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Mauritius/481/2007	B/Mauritius/481/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Johannesburg/90/2007	B/Johannesburg/90/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	160	MRC2007SepYam
B/Johannesburg/1197/2007	B/Johannesburg/1197/2007	2007	B/Fl/7/04	B/Florida/7/2004	2004	640	MRC2007SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	320	MRC2008MarYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	160	MRC2008MarYam
B/Lyon/1283/2007	B/Lyon/1283/2007	2007	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	160	MRC2008MarYam
B/Ekaterinburg/1/2008	B/Ekaterinburg/1/2008	2008	B/Fl/7/04_F21/05	B/Florida/7/2004	2004	160	MRC2008MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Egypt/144/05	B/Egypt/144/2005	2005	160	MRC2005Sep1
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2006MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/05	B/Florida/7/2005	2005	160	MRC2006MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2006SepYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Fl/7/05	B/Florida/7/2005	2005	160	MRC2006SepYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2007MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007SepYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2008MarYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Egypt/144/05	B/Egypt/144/2005	2005	320	MRC2005Sep1
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2006MarYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Fl/7/05	B/Florida/7/2005	2005	160	MRC2006MarYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2006SepYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Fl/7/05	B/Florida/7/2005	2005	320	MRC2006SepYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007MarYam
B/Shanghai/361/2002	B/Shanghai/361/2002	2002	B/Eg/144/05	B/Egypt/144/2005	2005	640	MRC2007SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Egypt/144/05	B/Egypt/144/2005	2005	80	MRC2005Sep1
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Eg/144/05	B/Egypt/144/2005	2005	80	MRC2006MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Fl/7/05	B/Florida/7/2005	2005	80	MRC2006MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Eg/144/05	B/Egypt/144/2005	2005	80	MRC2006SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Fl/7/05	B/Florida/7/2005	2005	80	MRC2006SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Eg/144/05	B/Egypt/144/2005	2005	80	MRC2007MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Eg/144/05	B/Egypt/144/2005	2005	80	MRC2007SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	40	MRC2008MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	80	MRC2008SepYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007MarYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Eg/144/05	B/Egypt/144/2005	2005	640	MRC2007SepYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2008MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Egypt/144/05	B/Egypt/144/2005	2005	320	MRC2005Sep1
B/Trieste/23/2005	B/Trieste/23/2005	2005	B/Egypt/144/05	B/Egypt/144/2005	2005	160	MRC2005Sep1
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2006MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Fl/7/05	B/Florida/7/2005	2005	320	MRC2006MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2006SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Fl/7/05	B/Florida/7/2005	2005	320	MRC2006SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05	B/Egypt/144/2005	2005	640	MRC2007SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2008MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2008SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2008SepYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2009FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	80	MRC2009SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	80	MRC2010FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2010SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/04	B/Egypt/144/2005	2005	80	MRC2011FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/04	B/Egypt/144/2005	2005	80	MRC2011FebYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/04	B/Egypt/144/2005	2005	160	MRC2011FebYam3
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F7/05	B/Egypt/144/2005	2005	320	MRC2011FebYam4
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F7/05	B/Egypt/144/2005	2005	640	MRC2011SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F03/07	B/Egypt/144/2005	2005	320	MRC2012FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2012FebYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	80	MRC2012FebYam3
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2012FebYam4
B/Finland/767/2006	B/Finland/767/2006	2006	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2006SepYam
B/Finland/767/2006	B/Finland/767/2006	2006	B/Fl/7/05	B/Florida/7/2005	2005	320	MRC2006SepYam
B/Taiwan/79/2006	B/Taiwan/79/2006	2006	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2008MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2008SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2008SepYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2009FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2009SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	80	MRC2010FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	160	MRC2010SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/04	B/Egypt/144/2005	2005	320	MRC2011FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/04	B/Egypt/144/2005	2005	320	MRC2011FebYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/04	B/Egypt/144/2005	2005	320	MRC2011FebYam3
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F7/05	B/Egypt/144/2005	2005	320	MRC2011FebYam4
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F7/05	B/Egypt/144/2005	2005	640	MRC2011SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F03/07	B/Egypt/144/2005	2005	640	MRC2012FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2012FebYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	640	MRC2012FebYam3
B/Florida/4/2006	B/Florida/4/2006	2006	B/Eg/144/05_F3/07	B/Egypt/144/2005	2005	320	MRC2012FebYam4
B/Chongqing/18/2007	B/Chongqing/18/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	80	MRC2007SepYam
B/Soligorsk/140/2007	B/Soligorsk/140/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007SepYam
B/Novosibirsk/2/2007	B/Novosibirsk/2/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2007SepYam
B/Jeju/2787/2007	B/Jeju/2787/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	320	MRC2007SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2007SepYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2007SepYam
B/HongKong/441/2007	B/HongKong/441/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	640	MRC2007SepYam
B/Chelyabinsk/306/2007	B/Chelyabinsk/306/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	640	MRC2007SepYam
B/Perth/12/2007	B/Perth/12/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2007SepYam
B/Mauritius/481/2007	B/Mauritius/481/2007	2007	B/Eg/144/05	B/Egypt/144/2005	2005	160	MRC2007SepYam
